"Restaurant Depot #506",,"Customer# 50608066"
"3670 E Marginal Way South",,"THE BERLINER DONER KEBAB"
"Seattle, WA 98134",,"221,1ST AVE S"
20770140000,"BF CHUCK ROLL SEL  R/W   ",56.4,0,$217.14
20770140000,"BF CHUCK ROLL SEL  R/W   ",69.4,0,$267.19
81865401172,"PDU LEMON 5#             ",1,0,$8.68
0,Sub-Total,0,0,$782.53
0,Tax,0,0,$0.00
0,Total,0,0,$782.53
0,"MC/VISA 5364",0,0,$782.53
0,Balance,0,0,$0.00

"Invoice: ","8312 Terminal: 60","12/26/2023 2:36 pm"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
2060035413,"PD CUCUMBER SEL 72       ",1,0,$32.49
20796680000,"BF HAL CHUCK ROLL        ",58,0,$275.50
20796680000,"BF HAL CHUCK ROLL        ",58,0," -$12.76"
20796680000,"BF HAL CHUCK ROLL        ",57.2,0,$259.12
2060042760,"PD TOMATO 25LB XL        ",1,0,$42.78
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$17.91
76069501732,"GLOVE VNL MD PF          ",0,1,$31.58
4900005846,"COKE CLASSIC       12Z   ",1,0,$20.80
1,"SEATTLE SBT",1,0,$7.35
4900005846,"COKE CLASSIC       12Z   ",1,0,$20.80
1,"SEATTLE SBT",1,0,$7.35
2060042760,"PD TOMATO 25LB XL        ",1,0,$42.78
2060042760,"PD TOMATO 25LB XL        ",1,0,$42.78
2060042760,"PD TOMATO 25LB XL        "," -1",0," -$42.78"
4900005847,"DIET COKE          12Z   ",1,0,$21.01
76069502954,"CONT#3 TO GO WHITE 64Z   ",1,0,$79.63
20713500000,"LAMB GROUND              ",10,0,$49.30
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$43.00
7934102213,"TORT WHT GRDITA13""       ",0,1,$47.82
1159430001,"TIMS HAW MIX PACK        ",1,0,$21.01
1159430001,"TIMS HAW MIX PACK        ",1,0,$21.01
1159448015,"TIMS VARIETY PACK  30CT  ",1,0,$21.01
1159448015,"TIMS VARIETY PACK  30CT  ",1,0,$21.01
20795020000,"CHX HAL THIGH CVP        ",40,0,$64.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$64.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$64.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$64.80
2060042530,"PD LETT ROMAINE          ",1,0,$25.98
2060042530,"PD LETT ROMAINE          ",1,0,$25.98
4900005846,"COKE CLASSIC       12Z   "," -1",0," -$20.80"
1,"SEATTLE SBT"," -1",0," -$7.35"
4900005849,"COKE ZERO          12Z   ",1,0,$20.80
0,Sub-Total,0,0,"$1,374.31"
0,"Delivery Charge",0,0,$25.00
0,Tax,0,0,$3.24
0,Total,0,0,"$1,402.55"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX6982",0,0,"$1,402.55"
0,Balance,0,0,$0.00

"Invoice: ","8659 Terminal: 60","01/02/2024 9:47 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
20713500000,"LAMB GROUND              ",10,0,$45.10
74243404471,"PEPPER BAN RNGMIL        ",0,1,$27.82
76069503458,"LNR 38X58 17M NAT        ",1,0,$81.47
76069500627,"ORANGE THUN CITRUS       ",0,1,$43.27
9492211904,"NAP INTERFOLD NAT  2PLY  ",1,0,$50.91
3022301150,"PD SPINACH CLEAN         ",0,1,$17.66
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$28.34
2060042530,"PD LETT ROMAINE          ",1,0,$31.12
20796680000,"BF HAL CHUCK ROLL        ",58.3,0,$276.92
20796680000,"BF HAL CHUCK ROLL        ",58.3,0," -$12.83"
20796680000,"BF HAL CHUCK ROLL        ",59.2,0,$268.18
20795020000,"CHX HAL THIGH CVP        ",40,0,$66.80
2060035413,"PD CUCUMBER SEL 72       ",1,0,$29.36
2060042760,"PD TOMATO 25LB XL        ",1,0,$42.78
20795020000,"CHX HAL THIGH CVP        ",40,0,$66.80
72906299119,"PDU ITALIAN PARSLE Y     ",1,0,$5.89
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$18.81
7959448953,"BAG BRN SOS 8#           ",1,0,$21.47
76069557443,"SPC OREGANO GREEK  24Z   ",1,0,$20.51
76069557423,"SPC CORIANDR SD GD 14Z   ",1,0,$8.24
76069557423,"SPC CORIANDR SD GD 14Z   ",1,0,$8.24
76069557423,"SPC CORIANDR SD GD 14Z   ",1,0,$8.24
76069557423,"SPC CORIANDR SD GD 14Z   ",1,0,$8.24
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$43.00
2670058501,"OIL CANOLA GAL           ",1,0,$15.62
30223021261,"PD CABB RED SHRD         ",0,2,$112.26
30223021261,"PD CABB RED SHRD         ",0," -1"," -$56.13"
0,Sub-Total,0,0,"$1,278.09"
0,"Delivery Charge",0,0,$25.00
0,Tax,0,0,$12.79
0,Total,0,0,"$1,315.88"
0,Balance,0,0,"$1,315.88"

"Invoice: ","21452 Terminal: 60","02/06/2023 7:27 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$21.76
8437004591432,"PD GARLIC SPAINPLD       ",1,0,$16.88
76069500575,"YOGURT PLN JF 32#        ",1,0,$43.52
76069500575,"YOGURT PLN JF 32#        ",1,0,$43.52
76069500575,"YOGURT PLN JF 32#        ",1,0,$43.52
20713500000,"LAMB GROUND              ",10,0,$58.60
2060043858,"PD LETT ROMAINE HT       ",0,1,$28.30
2060043858,"PD LETT ROMAINE HT       ",0,1,$28.30
2060043858,"PD LETT ROMAINE HT       ",0,1,$28.30
2060035413,"PD CUCUMBER SEL 72       ",1,0,$40.78
20795020000,"CHX HAL THIGH CVP        ",40,0,$48.40
20795020000,"CHX HAL THIGH CVP        ",40,0,$48.40
20795020000,"CHX HAL THIGH CVP        ",40,0,$48.40
20795020000,"CHX HAL THIGH CVP        ",40,0,$48.40
20796680000,"BF HAL CHUCK ROLL        ",60.1,0,$265.64
20796680000,"BF HAL CHUCK ROLL        ",60.1,0," -$12.62"
20796680000,"BF HAL CHUCK ROLL        ",70.4,0,$296.38
20796680000,"BF HAL CHUCK ROLL        ",65.6,0,$276.18
2060043858,"PD LETT ROMAINE HT       ",0,1,$28.30
7959448953,"BAG BRN SOS 8#           ",1,0,$21.48
7959448947,"BAG BRN SOS 4#           ",1,0,$12.41
7959448947,"BAG BRN SOS 4#           ",1,0,$12.41
71375741270,"GLOVE VNL MD PF          ",0,1,$38.89
76069500166,"TOM PUREE 1.06 ISB       ",1,0,$6.20
2670058502,"OIL CANOLA C/PRIDE 6/1GAL",1,0,$16.34
76069557288,"SPC PEPR BLK GRND  5LB   ",1,0,$24.79
76069502959,"CONT#3 TO GO KRAFT 64Z   ",1,0,$68.85
2060079278,"PD TOMATO ROMA XL        ",1,0,$19.08
2060079278,"PD TOMATO ROMA XL        ",1,0,$19.08
4900005846,"COKE CLASSIC       12Z   ",1,0,$19.11
1,"SEATTLE SBT",1,0,$7.35
1159430001,"TIMS HAW MIX PACK        ",1,0,$19.40
4900004422,"MEXICAN COKE       355ML ",1,0,$37.18
1,"SEATTLE SBT",1,0,$5.04
4900004422,"MEXICAN COKE       355ML ",1,0,$37.18
1,"SEATTLE SBT",1,0,$5.04
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$46.59
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$46.59
3520007554,"RICE PARBOIL CUBE  1/50# ",1,0,$35.53
76069502190,"FOIL 12X10.75            ",0,1,$91.78
7934102213,"TORT WHT GRDITA13""       ",0,1,$43.54
7934102802,"TORT SPNACH WRP12""       ",0,1,$43.54
74243404471,"PEPPER BAN RNGMIL        ",0,1,$26.74
4150081938,"MUSTARD YLW FRENCH 4/105Z",0,1,$19.44
0,Sub-Total,0,0,"$2,124.54"
0,"Delivery Charge",0,0,$0.00
0,Tax,0,0,$34.78
0,Total,0,0,"$2,159.32"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX7109",0,0,"$2,159.32"
0,Balance,0,0,$0.00

"Invoice: ","8516 Terminal: 60","02/13/2023 7:48 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
76069500582,"SPC TURMERIC GRND  1LB   ",1,0,$8.64
76069500582,"SPC TURMERIC GRND  1LB   ",1,0,$8.64
76069500582,"SPC TURMERIC GRND  1LB   ",1,0,$8.64
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$46.59
76069501439,"VINEGAR APL CIDER  5%    ",1,0,$7.63
71375741270,"GLOVE VNL MD PF          ",0,1,$38.89
7934102802,"TORT SPNACH WRP12""       ",0,1,$43.54
76069500627,"ORANGE THUN CITRUS       ",0,1,$35.65
4900005846,"COKE CLASSIC       12Z   ",1,0,$19.11
1,"SEATTLE SBT",1,0,$7.35
4900005849,"COKE ZERO          12Z   ",1,0,$19.11
4900005847,"DIET COKE          12Z   ",1,0,$19.11
74069565165,"PD LETT ROMAINE HT       ",0,3,$91.80
76069500575,"YOGURT PLN JF 32#        ",1,0,$37.63
60688610845,"CHZ FETA CRUMB ITH 5#    ",0,1,$68.66
76069500575,"YOGURT PLN JF 32#        ",1,0,$37.63
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$21.76
20713500000,"LAMB GROUND              ",10,0,$56.00
20795020000,"CHX HAL THIGH CVP        ",40,0,$49.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$49.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$49.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$49.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$49.20
20796680000,"BF HAL CHUCK ROLL        ",56.2,0,$239.41
20796680000,"BF HAL CHUCK ROLL        ",56.2,0," -$11.80"
20796680000,"BF HAL CHUCK ROLL        ",52.4,0,$212.22
2060079278,"PD TOMATO ROMA XL        ",1,0,$19.10
2060079278,"PD TOMATO ROMA XL        ",1,0,$19.10
3022301150,"PD SPINACH CLEAN         ",0,1,$15.20
72906299119,"PDU ITALIAN PARSLE Y     ",1,0,$5.59
72906299116,"PDU CABB RED 3 CT        ",1,0,$15.61
72906299116,"PDU CABB RED 3 CT        ",1,0,$15.61
72906299116,"PDU CABB RED 3 CT        ",1,0,$15.61
72906299116,"PDU CABB RED 3 CT        ",1,0,$15.61
88264500004,"PD ONION YLW BAGS        ",1,0,$7.00
0,Sub-Total,0,0,"$1,390.64"
0,"Delivery Charge",0,0,$0.00
0,Tax,0,0,$13.52
0,Total,0,0,"$1,404.16"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX9818",0,0,"$1,404.16"
0,Balance,0,0,$0.00

"Invoice: ","21053 Terminal: 11","02/20/2023 8:45 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
20796680000,"BF HAL CHUCK ROLL        ",19.53,0,$79.29
20796680000,"BF HAL CHUCK ROLL        ",20.28,0,$82.34
20796680000,"BF HAL CHUCK ROLL        ",20.96,0,$85.10
20796680000,"BF HAL CHUCK ROLL        ",20.96,0," -$12.15"
3729791447,"FLOUR CRN MSCA     4#    ",1,0,$45.31
0,Sub-Total,0,0,$279.89
0,Tax,0,0,$0.00
0,Total,0,0,$279.89
0,"AMEX 3009",0,0,$279.89
0,Balance,0,0,$0.00

"Invoice: ","22872 Terminal: 13","02/20/2023 8:22 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
76069503218,"PLA FORK                 ",1,0,$15.79
0,Sub-Total,0,0,$15.79
0,Tax,0,0,$1.62
0,Total,0,0,$17.41
0,"AMEX 3009",0,0,$17.41
0,Balance,0,0,$0.00

"Invoice: ","6827 Terminal: 60","02/20/2023 7:18 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
7959448947,"BAG BRN SOS 4#           ",1,0,$13.92
7959448947,"BAG BRN SOS 4#           ",1,0,$13.92
72181004112,"BAG SANDWICH-DX18        ",1,0,$47.08
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$46.59
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$46.59
76069502959,"CONT#3 TO GO KRAFT 64Z   ",1,0,$72.08
78707400092,"PAPER WRAP 15X16         ",0,1,$107.73
7959448953,"BAG BRN SOS 8#           ",1,0,$21.48
1159430001,"TIMS HAW MIX PACK        ",1,0,$19.40
1159430001,"TIMS HAW MIX PACK        ",1,0,$19.40
1159448015,"TIMS VARIETY PACK  30CT  ",1,0,$19.40
1159448015,"TIMS VARIETY PACK  30CT  ",1,0,$19.40
4900004422,"MEXICAN COKE       355ML ",1,0,$37.18
1,"SEATTLE SBT",1,0,$5.04
4900004422,"MEXICAN COKE       355ML ",1,0,$37.18
1,"SEATTLE SBT",1,0,$5.04
4900005846,"COKE CLASSIC       12Z   ",1,0,$19.11
1,"SEATTLE SBT",1,0,$7.35
20795020000,"CHX HAL THIGH CVP        ",40,0,$55.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$55.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$55.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$55.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$55.20
76069501695,"YOG DAHI W/M JF    5#    ",0,6,$159.84
2060043858,"PD LETT ROMAINE HT       ",0,1,$29.69
2060043858,"PD LETT ROMAINE HT       ",0,1,$29.69
2060035413,"PD CUCUMBER SEL 72       ",1,0,$33.99
2060035413,"PD CUCUMBER SEL 72       ",1,0,$33.99
2060035413,"PD CUCUMBER SEL 72       "," -1",0," -$33.99"
20796680000,"BF HAL CHUCK ROLL        ",44.3,0,$188.72
20796680000,"BF HAL CHUCK ROLL        ",67.4,0,$287.12
20796680000,"BF HAL CHUCK ROLL        ",67.4,0," -$23.46"
2060043858,"PD LETT ROMAINE HT       ",0,1,$29.69
61070809790,"PD HRB DILL 1LB          ",1,0,$5.59
72906299116,"PDU CABB RED 3 CT        ",1,0,$15.65
72906299116,"PDU CABB RED 3 CT        ",1,0,$15.65
72906299116,"PDU CABB RED 3 CT        ",1,0,$15.65
8437004591432,"PD GARLIC SPAINPLD       ",1,0,$16.72
2060042760,"PD TOMATO 25LB XL        ",1,0,$21.70
2060042760,"PD TOMATO 25LB XL        ",1,0,$21.70
2060042760,"PD TOMATO 25LB XL        ",1,0,$21.70
20713500000,"LAMB GROUND              ",10,0,$56.00
0,Sub-Total,0,0,"$1,759.53"
0,"Delivery Charge",0,0,$0.00
0,Tax,0,0,$37.89
0,Total,0,0,"$1,797.42"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX2339",0,0,"$1,797.42"
0,Balance,0,0,$0.00

"Invoice: ","23602 Terminal: 13","02/27/2023 8:04 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
81598301646,"BAG ZIP FRZ 2GAL   DB ZP ",1,0,$23.48
0,Sub-Total,0,0,$23.48
0,Tax,0,0,$2.41
0,Total,0,0,$25.89
0,"AMEX 3009",0,0,$25.89
0,Balance,0,0,$0.00

"Invoice: ","10478 Terminal: 60","02/27/2023 6:47 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
3511001903,"SOFTSOAP ANTIBCTRL       ",1,0,$27.17
7934102802,"TORT SPNACH WRP12""       ",0,1,$43.54
76069557428,"SPC DILL WEED 2#         ",1,0,$20.87
76069557339,"SPC ONION PWDR           ",1,0,$24.87
4800114545,"KNORR VEG LQD BASE       ",0,1,$59.01
8113700340,"TOWEL H/W KRAFT    PS    ",1,0,$27.29
4900005849,"COKE ZERO          12Z   ",1,0,$19.41
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$46.59
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$46.59
74243404471,"PEPPER BAN RNGMIL        ",0,1,$26.74
71375741270,"GLOVE VNL MD PF          ",0,1,$39.40
2060042760,"PD TOMATO 25LB XL        ",1,0,$19.97
2060042760,"PD TOMATO 25LB XL        ",1,0,$19.97
2060042545,"PD ONION YEL JBO         ",1,0,$17.08
2060042545,"PD ONION YEL JBO         "," -1",0," -$17.08"
88264500004,"PD ONION YLW BAGS        ",1,0,$7.00
2060043858,"PD LETT ROMAINE HT       ",0,1,$28.60
3022301150,"PD SPINACH CLEAN         ",0,1,$15.20
20713500000,"LAMB GROUND              ",10,0,$56.00
61070809790,"PD HRB DILL 1LB          ",1,0,$5.59
72906299119,"PDU ITALIAN PARSLE Y     ",1,0,$5.59
68044410345,"PD GARLIC PLD 5LB        ",1,0,$15.93
20795020000,"CHX HAL THIGH CVP        ",40,0,$57.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$57.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$57.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$57.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$57.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$57.60
60688610845,"CHZ FETA CRUMB ITH 5#    ",0,1,$66.15
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$18.04
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$18.04
20796680000,"BF HAL CHUCK ROLL        ",63.8,0,$275.62
20796680000,"BF HAL CHUCK ROLL        ",63.8,0," -$13.40"
20796680000,"BF HAL CHUCK ROLL        ",69.5,0,$285.64
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.64
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.64
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.64
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.64
2060043858,"PD LETT ROMAINE HT       ",0,1,$28.60
2060043858,"PD LETT ROMAINE HT       ",0,1,$28.60
2060035413,"PD CUCUMBER SEL 72       ",1,0,$34.09
0,Sub-Total,0,0,"$1,748.87"
0,"Delivery Charge",0,0,$0.00
0,Tax,0,0,$11.61
0,Total,0,0,"$1,760.48"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX5024",0,0,"$1,760.48"
0,Balance,0,0,$0.00

"Invoice: ","19893 Terminal: 60","04/10/2023 7:36 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
60688610845,"CHZ FETA CRUMB ITH 5#    ",0,1,$65.21
8437004591432,"PD GARLIC SPAINPLD       ",1,0,$16.72
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$17.69
2060043858,"PD LETT ROMAINE HT       ",0,1,$30.54
2060043858,"PD LETT ROMAINE HT       ",0,1,$30.54
2060043858,"PD LETT ROMAINE HT       ",0,1,$30.54
20795020000,"CHX HAL THIGH CVP        ",40,0,$70.00
20795020000,"CHX HAL THIGH CVP        ",40,0,$70.00
20795020000,"CHX HAL THIGH CVP        ",40,0,$70.00
20795020000,"CHX HAL THIGH CVP        ",40,0,$70.00
20796680000,"BF HAL CHUCK ROLL        ",61.7,0,$283.20
20796680000,"BF HAL CHUCK ROLL        ",61.7,0," -$12.96"
20796680000,"BF HAL CHUCK ROLL        ",53.6,0,$234.76
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$25.82
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$25.82
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$25.82
2060079278,"PD TOMATO ROMA XL        ",1,0,$18.75
2060079278,"PD TOMATO ROMA XL        ",1,0,$18.75
2060079278,"PD TOMATO ROMA XL        ",1,0,$18.75
2060035413,"PD CUCUMBER SEL 72       ",1,0,$23.08
20713500000,"LAMB GROUND              ",10,0,$52.40
76069501732,"GLOVE VNL MD PF          ",0,1,$39.40
7959448953,"BAG BRN SOS 8#           ",1,0,$22.47
1580003021,"C&H SUGAR GRAN     25#   ",1,0,$20.46
76069502959,"CONT#3 TO GO KRAFT 64Z   ",1,0,$72.08
4900005846,"COKE CLASSIC       12Z   ",1,0,$19.41
1,"SEATTLE SBT",1,0,$7.35
4900005849,"COKE ZERO          12Z   ",1,0,$19.62
2700038251,"KETCHUP HUNTS      #10   ",0,1,$30.71
4150081938,"MUSTARD YLW FRENCH 4/105Z",0,1,$19.44
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$46.59
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$46.59
3520007554,"RICE PARBOIL CUBE  1/50# ",1,0,$31.56
0,Sub-Total,0,0,"$1,561.11"
0,"Delivery Charge",0,0,$0.00
0,Tax,0,0,$4.04
0,Total,0,0,"$1,565.15"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX1899",0,0,"$1,565.15"
0,Balance,0,0,$0.00

"Invoice: ","121533 Terminal: 0","04/17/2023 12:00 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
76069500330,"JUICE LEMON GAL    4/1GAL",0," -1"," -$29.52"
0,Sub-Total,0,0," -$29.52"
0,Tax,0,0,$0.00
0,Total,0,0," -$29.52"
0,"IOU PAYMNT X0707",0,0," -$29.52"
0,Balance,0,0,$0.00

"Invoice: ","20707 Terminal: 15","04/17/2023 8:29 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0," -$29.52"
76069500330,"JUICE LEMON GAL    4/1GAL",1,0,$8.53
20795020000,"CHX HAL THIGH CVP        ",40,0,$68.80
0,Sub-Total,0,0,$77.33
0,Tax,0,0,$0.00
0,Total,0,0,$77.33
0,"AMEX 3009",0,0,$47.81
0,Balance,0,0,$29.52

"Invoice: ","7102 Terminal: 60","04/17/2023 6:46 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
76069500330,"JUICE LEMON GAL    4/1GAL",0,1,$29.52
88264500000,"PD ONION YEL JBO         ",1,0,$16.12
72181008417,"FOIL INSUL-14X16         ",0,1,$86.10
78707400092,"PAPER WRAP 15X16         ",0,1,$102.85
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$46.59
4900005846,"COKE CLASSIC       12Z   ",1,0,$19.41
1,"SEATTLE SBT",1,0,$7.35
4900004897,"FANTA ORANGE       355ML ",1,0,$37.18
1,"SEATTLE SBT",1,0,$5.04
4900004897,"FANTA ORANGE       355ML ",1,0,$37.18
1,"SEATTLE SBT",1,0,$5.04
4900004422,"MEXICAN COKE       355ML ",1,0,$37.18
1,"SEATTLE SBT",1,0,$5.04
4900004422,"MEXICAN COKE       355ML ",1,0,$37.18
1,"SEATTLE SBT",1,0,$5.04
74243404471,"PEPPER BAN RNGMIL        ",0,1,$28.54
2060079278,"PD TOMATO ROMA XL        ",1,0,$18.75
2060079278,"PD TOMATO ROMA XL        ",1,0,$18.75
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$26.33
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$25.82
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$25.82
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$25.82
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$25.82
3022301150,"PD SPINACH CLEAN         ",0,1,$16.35
3338365165,"PD LETT ROMAINE HT       ",0,1,$20.95
2060043858,"PD LETT ROMAINE HT       ",0,1,$20.95
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$17.69
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$17.69
61070809790,"PD HRB DILL 1LB          ",1,0,$5.59
30223021261,"PD CABB RED SHRD         ",0,1,$32.52
2060035413,"PD CUCUMBER SEL 72       ",1,0,$21.47
20796680000,"BF HAL CHUCK ROLL        ",60.5,0,$277.70
20796680000,"BF HAL CHUCK ROLL        ",60.5,0," -$12.70"
20796680000,"BF HAL CHUCK ROLL        ",52.1,0,$228.20
20713500000,"LAMB GROUND              ",10,0,$52.40
20795020000,"CHX HAL THIGH CVP        ",40,0,$72.40
20795020000,"CHX HAL THIGH CVP        ",40,0,$72.40
20795020000,"CHX HAL THIGH CVP        ",40,0,$72.40
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$25.82
88264500000,"PD ONION YEL JBO         "," -1",0," -$16.12"
88264500004,"PD ONION YLW BAGS        ",1,0,$6.14
0,Sub-Total,0,0,"$1,604.32"
0,"Delivery Charge",0,0,$0.00
0,Tax,0,0,$0.00
0,Total,0,0,"$1,604.32"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX4538",0,0,"$1,604.32"
0,Balance,0,0,$0.00

"Invoice: ","21449 Terminal: 15","04/24/2023 8:50 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
76069557288,"SPC PEPR BLK GRND  5LB   ",1,0,$21.47
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$16.85
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$25.37
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$25.37
20795020000,"CHX HAL THIGH CVP        ",40,0,$69.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$69.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$69.60
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$25.37
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$25.37
20795020000,"CHX HAL THIGH CVP        ",40,0,$69.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$69.60
2060043858,"PD LETT ROMAINE HT       ",0,1,$29.25
20796680000,"BF HAL CHUCK ROLL        ",53.4,0,$241.37
20796680000,"BF HAL CHUCK ROLL        ",75.4,0,$340.81
20796680000,"BF HAL CHUCK ROLL        ",75.4,0," -$25.76"
20796680000,"BF HAL CHUCK ROLL        ",59.8,0,$258.33
2060042760,"PD TOMATO 25LB XL        ",1,0,$17.86
2060042760,"PD TOMATO 25LB XL        ",1,0,$17.86
2060042760,"PD TOMATO 25LB XL        ",1,0,$17.86
2060043858,"PD LETT ROMAINE HT       ",0,1,$29.25
81865401172,"PDU LEMON 5#             ",1,0,$4.94
2060043858,"PD LETT ROMAINE HT       ",0,1,$29.25
2060043858,"PD LETT ROMAINE HT       ",0,1,$29.25
8437004591432,"PD GARLIC SPAINPLD       ",1,0,$15.92
72906299119,"PDU ITALIAN PARSLE Y     ",1,0,$6.58
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$25.37
1159448015,"TIMS VARIETY PACK  30CT  ",1,0,$18.48
1159448015,"TIMS VARIETY PACK  30CT  ",1,0,$18.48
9492211904,"NAP INTERFOLD NAT  2PLY  ",1,0,$46.05
76069502959,"CONT#3 TO GO KRAFT 64Z   ",1,0,$68.65
76069501732,"GLOVE VNL MD PF          ",0,1,$37.52
4900005846,"COKE CLASSIC       12Z   ",1,0,$18.50
1,"SEATTLE SBT",1,0,$7.35
4900005847,"DIET COKE          12Z   ",1,0,$18.70
4900005849,"COKE ZERO          12Z   ",1,0,$18.70
7218100405,"BAG SANDWICH-PB18        ",1,0,$42.72
1159430001,"TIMS HAW MIX PACK        ",1,0,$18.48
1159430001,"TIMS HAW MIX PACK        ",1,0,$18.48
3022301150,"PD SPINACH CLEAN         ",0,1,$15.05
60688610845,"CHZ FETA CRUMB ITH 5#    ",0,1,$61.03
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$44.37
74243404471,"PEPPER BAN RNGMIL        ",0,1,$27.18
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$44.37
76069500166,"TOM PUREE 1.06 ISB       ",1,0,$6.27
2670058502,"OIL CANOLA C/PRIDE 6/1GAL",1,0,$15.56
7959448953,"BAG BRN SOS 8#           ",1,0,$21.40
2060035413,"PD CUCUMBER SEL 72       ",1,0,$20.45
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$25.08
7934122334,"WRPS DP12"" SPINACH 10CT  ",1,0,$4.30
7934122334,"WRPS DP12"" SPINACH 10CT  ",1,0,$4.30
